,values,tweet_text
323,1,"b'Our first walk in a month. #Tribeca looking gorgeous today, along with my mask wearing beauty \xf0\x9f\x98\xb7 \xf0\x9f\x98\x8d . . . . . . #coronavirus #lifeinthetimeofcorona #covid19 #covid_19 #coronav\xc3\xadrus #mask #masks #nyc #newyork\xe2\x80\xa6 https://t.co/6amFQD1QQt'"
324,-1,b'.@NYSLabor should stimulate the economy &amp; hire more reps to process #unemployment claims. What are we paying these taxes for? People can\xe2\x80\x99t afford to wait for their  benefits. #NewYork #COVID19 @NYGovCuomo'
325,0,"b'It\xe2\x80\x99s May 2. I\xe2\x80\x99ve been sick since February 26. I\xe2\x80\x99ve had pneumonia, had 105 degree fevers for weeks, had an awful cough, had diarrhea, nausea, vomiting. Today, I got the news that I finally tested negative for coronavirus.   #coronavirus #NewYork #covid19'"
326,0,"b'""Bad News"" - 20% Of New Yorkers Test Positive As NY, Italy COVID Deaths Resurge: Live Updates https://t.co/4WlDoRno4h #China #ChinaLiedPeopleDied #WHOLiedPeopleDied #COVID19 #SARSCoV2 #CoronaVirus #Wuhan #Wetmarkets #NewYork #Italy #Russia'"
327,0,b'@NYGovCuomo Misinterprets Antibody Trend! @chrislhayes @maddow @nytimes @NYGov #COVID19 #coronavirus #NewYorkTough #NewYork https://t.co/Lmj6hOaVT1'
328,0,b'Call now! 24/7 ONLINE BOOKING A COVID-19 ready Appliances repair company.  #covid19  #open #24hrs #Vikingrange  #appliancerepair #socialmediamarketing #luxury #bbqgrills #longisland #\xf0\x9f\x94\xa7 #AS #AmericanService #applianceservice #open #ny #newyork  #newyorker https://t.co/1Ubqc0UxdT'
329,0,b'Western New York hospitals have received $83.3 million in emergency funding through a second round of federal legislation for #COVID19.  #healthcare #Buffalo #NewYork #WNY https://t.co/ONKdfiGMSw'
330,-1,"b'#Coronavirus #COVID19 #covidiots  Trump, people &amp; lockdown  Roaring Twenties #NewYork https://t.co/1rRzjGgVJq'"
331,0,"b'After more than a month of watching workers do their jobs remotely, landlords and companies have begun to plan on gradually seeing employees make their way back into the office.  READ MORE: https://t.co/BYo6yPwsI9  #COVID19 #returntowork #Buffalo #NewYork #WNY'"
332,1,"b'For God so loved\xc2\xa0the world that he gave\xc2\xa0his one and only Son,\xc2\xa0that whoever believes\xc2\xa0in him shall not perish but have eternal life.John 3:16 #JesusSaves #UK #USA #Canada #London #NewYork #Scotland #Netherland #LA #NewOrleans #Thuesday #COVID19 #Australia  #Irland #Florida #Love https://t.co/3CQARqDcDc'"
333,0,b'Gov. Andrew #Cuomo announced #NewYork state reported its lowest single-day death toll in weeks (289) All New York #schools will remain closed for the rest of the academic year. https://t.co/vLfOYbCyCq #CoronavirusNYC #COVID19 #Coronavirus #NYC #COVID'
334,0,"b""Will #homeless at #Lindenwold #PATCO make #Philly next #coronavirus #COVID19 hot spot? I'm convinced homeless in subways &amp;free #NJTransit buses brought 400K cases, 30K deaths to #Metro #NewYork.  540 cases, 34 deaths to Ancora Psych Hosp&amp; #Atlantic #NJ nursing homes. @grossman4NJ https://t.co/1QWQn7w9LY"""
335,0,b'The delicate art of buying a #home in a #pandemic https://t.co/1RGsMdQz8l #NewYork #NYC #RealEstate #housing #virtual #showings #NoContact #contract #signings #coronavirus #COVID19 #Manhattan #WestchesterCounty #mortgage #lenders'
336,0,"b""Will #homeless at #Lindenwold #PATCO make #Philly next #coronavirus #COVID19 hot spot? I'm convinced homeless in subways &amp; free #NJTransit buses brought 400K cases, 30K deaths to #Metro #NewYork &amp; 540 cases, 34 deaths to Ancora Psych Hosp &amp; #Atlantic #NJ nursing homes. @landp1776 https://t.co/NvYgwNXuz8"""
337,0,"b'#NewYork has undertaken a massive study of infection rates in the state, and revealed the first real data on the infection rate last week. Dr. Waleed Javaid weighs in: https://t.co/mgmsa7Z4Pt #COVID19'"
338,0,b'. @NYGovCuomo tells New Yorkers to try and find the silver lining from the #Covid19 pandemic. #GovernorAndrewCuomo #NewYork https://t.co/8r57lQl2Iq'
339,0,"b'I\xe2\x80\x99ve said it before, and I will say it again, Gov Cuomo is no nonsense, no bs. He is clear and to the point. It\xe2\x80\x99s refreshing. #getthingsdone #COVID19 #NewYork https://t.co/QxwRBM3EMZ'"
340,0,b'@NYGovCuomo Misinterprets Antibody Trend! @chrislhayes  @maddow @nytimes @NYGov  #COVID19 #coronavirus #NewYorkTough #NewYork https://t.co/tzIQezeWqu'
341,0,"b""This week\xe2\x80\x99s news from the State of #NewYork includes updates on the #COVID19 Maternity Task Force, the Blue Angels &amp; Thunderbirds' salute to front line workers, and the case for keeping NYC car free after COVID-19. https://t.co/BmdK7IFZ8o"""
342,0,"b""Alleged in #NewYork  that #CoronaVirus #Covid19 numbers are being deliberately inflated to get federal funding  The tail is wagging the dog  A global coup d'etat that extends state surveillance to far beyond George Orwell's worst 1984 nightmare  Twitter:- https://t.co/tLwlGN9MGf"""
343,0,"b""@McjulianM @simondolan Alleged in #NewYork  that #CoronaVirus #Covid19 numbers are being deliberately inflated to get federal funding  The tail is wagging the dog  A global coup d'etat that extends state surveillance to far beyond George Orwell's worst 1984 nightmare  Twitter:- https://t.co/tLwlGN9MGf"""
344,0,b'Health care providers are beginning to rethink #ventilators as a study found that 88% of #COVID19 patients on ventilators tracked in #NewYork died. @JAMA_current study here: https://t.co/l1idrkkek9 https://t.co/3gp7Iog8PW'
345,0,b'#Cuomo #PressBriefing #NewYork #COVID19 work on ssturday https://t.co/eQqlVKtHdY'
346,0,b'#NewYork #Covid19 Update 5/2: https://t.co/lpXopQZ0tc'
347,0,"b'#Coronavirusus Starting May 7, New York City residents will be able to obtain marriage licenses online, Mayor Bill de Blasio announced Saturday on Twitter. #coronavirus #Covid19 #pandemic #CoronaVirusUpdate #newyork #usa'"
348,0,"b'#COVID19 Through a #Nurse\xe2\x80\x99s Lens: At the peak of #NewYork\xe2\x80\x99s crisis, a health-care worker brought her camera to the I.C.U. https://t.co/HbX0ybJMO0 See this @mentalpmama'"
349,0,b'How Is The World Supporting New York? #NewYork #Healthcare #support #coronavirus #COVID19 #Stayhome #staysafe #pandemic #US #report #virus #twitter https://t.co/BOUUEFvibH'
350,1,"b'Lookout for each other by staying apart. Social distancing save lives! #StaySafe, #StayatHome  #socialdistancing #stayhome #coronavirus #covid19 #workingfromhome #germany #dataentry #italy #houston #ireland #newyork #london #chicago #WFH #lockdown #california #chicago #eDataMine https://t.co/9rhomJm1rf'"
351,0,b'richard_leonardo \xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb Challenge accepted: flooding social media by taking picture with uniform to do the magic.. #saverestaurants #covid19 #newyork #cheflife #boldric #restaurantdaniel https://t.co/TBfj51tr5W'
352,1,b'@cnnbrk I truly truly hope #NewYork sets the example. We can do it!! We can do it peacefully. #COVID19'
353,0,b'What you need to know today about the virus outbreak #BreakingNews #Infections #NewYork #CDC #NYC #COVID19 #VirusCrisis #UnitedStates #Wuhan #Travel #Pandemic  #Virus #WHO #CoronoaVirus #TravelBans #Quarantine #WashingtonState #Georgia https://t.co/0PuAO77QSR'
354,-1,"b'Ladies and Gentlemen behold our Neighbors, Coworkers, and Friends. How can Americans be so ignorant? \xf0\x9f\x98\xb7\xf0\x9f\x97\xbd #covid19 #socialdistancing #OPENAMERICANOW #NewYork #commack #ProtestLockdown #stayhomeandsafe https://t.co/PdVYfPSANz'"
355,1,"b'As #recycling companies keep employees healthy, some are donating supplies to ensure #HealthcareHeroes are protected, too. #CoronavirusUSA #COVID19 #NewYork  - @rrecycling #Recycle  https://t.co/3ZrWrEjEyW https://t.co/y0dtagv6P1'"
356,0,"b""#Coronavirus after effects are suspected as a #NewYork doctor develops heart disease soon after recovering. We'll have the latest updates on #COVID19 on #TODAYinLA this #SaturdayMorning at 7 a.m. https://t.co/Vnfbj9sNiV"""
357,0,"b'2/ #COVID19 daily Confirmed Deaths status update: \xe2\x96\xb6\xef\xb8\x8fGlobal: 239,227 \xe2\x96\xb6\xef\xb8\x8f#USA: 65,068 (27.2% World) \xe2\x96\xb6\xef\xb8\x8f#NewYork: 24,039 (36.9% US) \xe2\x96\xb6\xef\xb8\x8f#NYC: 18,399 (76.5% NY) #coronavirus #CoronavirusOutbreak #CoronavirusPandemic'"
358,0,"b'1/ #COVID19 daily Confirmed Cases status update: \xe2\x96\xb6\xef\xb8\x8fGlobal: 3,362,778 \xe2\x96\xb6\xef\xb8\x8f#USA: 1,104,161 (32.8% World) \xe2\x96\xb6\xef\xb8\x8f#NewYork: 308,314 (27.9% US) \xe2\x96\xb6\xef\xb8\x8f#NYC: 169,690 (55% NY) #coronavirus #CoronavirusOutbreak #coronaviruspandamic  JHU CSSE: https://t.co/uGGeYEJEwD'"
359,0,b'.@CHSBuffalo is introducing a universal #COVID19 testing procedure for all expectant moms.  READ MORE: https://t.co/4zn1G6E3TM  #coronavirus #healthcare #pregnancy #Buffalo #NewYork #WNY'
360,0,b'My husband is with the first responders. He sent me beautiful pictures of #NewYork from his hotel window.  I miss him \xf0\x9f\x98\x94 \xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbb  My Soldier    #LOCKDOWN2020 #deployed #COVID19 https://t.co/brOPNXBk70'
361,0,b'Health official says US missed some chances to slow virus #BreakingNews #Infections #NewYork #CDC #NYC #COVID19 #VirusCrisis #UnitedStates #Wuhan #Travel #Pandemic  #Virus #WHO #CoronoaVirus #TravelBans #Quarantine #WashingtonState #Georgia https://t.co/5PYWRlNPYI'
362,0,b'#NYC #subway Ridership has fallen more than 90% annually since the city went into lockdown mode.  #COVID19Pandemic #covid19 #MTA #nycsubway  #COVID #newyorklockdown #NewYork'
363,0,b'How the #cancer programs in #NewYork have adapted during the #COVID19 #pandemic. @WilliamOhMD @IcahnMountSinai joins @CaPsurvivorship @NUFeinbergMed providing an update on what he is experiencing @MountSinaiNYC. #ListenNow on UroToday &gt; https://t.co/S7ghrvW02J https://t.co/GUxCTrh6h9'
364,-1,"b'Evidence indicates #Kano #Nigeria is en route to become the next global epicenter of #COVID19 following #Wuhan, #Lombady &amp; #NewYork - tragically unlike the aforementioned there is ZERO health infrastructure or safety net to save lives or support her citizens. Denial is futile. https://t.co/pdi2TlaRHy'"
365,0,b'One out of 808 residents of #NewYork (the state) has now died of #COVID19. The overwhelming majority of those deaths are concentrated in the boroughs of #NYC.'
366,0,b'#ny #newyork #covid19 message to all redneck with guns :p https://t.co/omg5OkBwQK'
367,0,b'Schools in New York to stay closed for rest of academic year https://t.co/Dlxiqu53Bq #caydenmiles #newyork #school #togetherathome #coronavirus #covid19'
368,0,"b'We will find you the right employee the first time with no ""hand holding"". Call us today! https://t.co/4czFrMAAho     #businessnews #remotework #Coronavirus #COVID19 #telework #telehealth #technology #employer #hiring #recruiter #office #newyork'"
369,0,"b'W. Europe relaxing virus measures, but Russian numbers spike #BreakingNews #Infections #NewYork #CDC #NYC #COVID19 #VirusCrisis #UnitedStates #Wuhan #Travel #Pandemic  #Virus #WHO #CoronoaVirus #TravelBans #Quarantine #WashingtonState #Georgia https://t.co/q0dShbBXUC'"
370,1,"b'Catching up on my #NewYorker reading, do not miss this powerful piece featuring a young E.R doctor and his colleagues. They are truly heroes.  #Covid19 #NewYork   A New Doctor Faces the Coronavirus in Queens | The New Yorker https://t.co/UBJNgU3rJb'"
371,0,"b'#CALIFORNIA, #NEWYORK Remember Nov 3rd 2020 #election2020 \xe2\x80\xa6it were #democrats who LOCKED YOU IN YOUR HOMES [first] #KUNGFLU #COVID19 #TruthExposed https://t.co/Vyn9A8IQgK'"
372,1,"b'Reach out to them, your local doctor, seek a therapist, talk to a family member or friend. Lots of free and great apps are available online. You are not alone. Be kind to yourself and others around you. Stay safe \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #Coronavirus #covid19 #healthcareproviders #NewYork'"
373,1,b'#91 \xf0\x9f\x8e\xb8 They broke up 50 years ago. How the Beatles still bring joy in scary times \xf0\x9f\xa5\x81 Leitura e tradu\xc3\xa7\xc3\xa3o de texto \xe2\x86\x92 https://t.co/VsY0t2g96g via @teclasap #English #ingles #ESL #TeclaSAP #leitura #traducao #Beatles #NewYork #NYC #coronavirus #covid19'
374,0,b'Two regional industrial development agencies have crafted specialized programs to aid businesses impacted by #COVID19.  READ MORE: https://t.co/XvrwIN5tLr  #development #Buffalo #NewYork #WNY'
375,0,"b""Without a vaccine, our current 'new normal' may be necessary for months, said Dr. Peter Winkelstein of @UBuffalo's Institute for Healthcare Informatics.  READ MORE: https://t.co/3ROqZUFdbk  #COVID19 #Buffalo #NewYork #WNY"""
376,0,b'Chinese news agency mocks US using Lego characters   #coronavirus #coronarvirues #coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19 #COVID  #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #WHO #Trump #NewYork  https://t.co/Rd8hvXUq2W via @BBCNews'
377,0,"b'As hospitalizations and new #COVID19 cases across the state continue to go down, the state has made a plan to ensure the virus does not continue to spread.  READ MORE: https://t.co/jKpZlmzODM  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
378,0,b'Western New Yorkers will soon be able to get tested for #COVID19 at local pharmacies and new drive-through sites.  #coronavirus #testing #Buffalo #NewYork #WNY https://t.co/RAnyfq5WR0'
379,0,"b'#COVID19 data for the #US yesterday. Which states test the most for a true illness readout? #NewYork and #Massachusetts  (IMO, other states are wearing fogged glasses &amp; don\xe2\x80\x99t wanna clearly see what\xe2\x80\x99s out there) @CNN @FoxNews @MSNBC #coronavirus   Data provided by @Worldometers https://t.co/0zVnyiu0eT'"
380,0,b'#NewYork #GovernorCuomo Outlines Additional Guidelines for Phased Plan to Re-Open New York https://t.co/AD8JVsFO4S #COVID19 @COV19 #economy #reopenNY'
381,0,"b'Anti-lockdown protesters hit the epicentre of #COVID19 in the #US: #NewYork ers rally in city where more than 13,000 have died for an end to stay-at-home orders while tensions flare between police and armed demonstrators across the country https://t.co/XqSjsN9AnX'"
382,0,b'High BP drugs safe for coronavirus patients: Study  #patients #coronavirus #corona #COVID19 #medicine #bloodpressure #sakalviral #viralnews #SakalTimes #NewYork   https://t.co/vlpbIhkO2a'
383,0,b'CORONAVIRUS: #NEWYORK BECOMES GROUND ZERO AGAIN  Read More: https://t.co/sDzKjje5xH  #COVID19 https://t.co/ZhLfVnmG4z'
384,0,b'Researchers at @UBuffalo are developing an app to track when people come in contact with someone who has tested positive for #COVID19.  #coronavirus #tech #Buffalo #NewYork #WNY https://t.co/SnkEYioGEF'
385,-1,"b'New York funeral home overwhelmed, corpses stored in lorries* #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStPKTKt'"
386,-1,b'#Coronavirus: #NewYork becomes Ground Zero again #COVID19 #qatarday https://t.co/81gpwdrOfg https://t.co/4cgDfMcJmF'
387,0,b'Wutang and teddy bears ...Go figure! . . . . #FACEMASKS #newyork #newyorker #writer #designer #lrnzr #covid19 #wutang #bears #kids #thewu #new #yonkers #keeppushing #follow #art #artreferences #protectyourself\xe2\x80\xa6 https://t.co/0v3CxFHH8d'
388,0,"b""#Edinburgh #Glasgow #London #Belfast #Paris #Brussels #NewYork #Sydney #coronavirus #COVID__19 From those @politico:  How some of the #world's #Cartoonists saw #American  #politic and the #COVID19 #coronavirus https://t.co/tbqFzqLQhV"""
389,0,b'@cnnbrk @GovChrisSununu @NYGovCuomo @GovPhilScott Infographic: Tracking #COVID-19 in our region - https://t.co/Jx6Py5azmf #BREAKING #BreakingNews #Coronavirustruth #Covid_19 #COVID19 #coronavirus #Vermont #CHITTENDENCOUNTY #NewYork #NewHampshire #TESTTESTTEST #BESMARTBESAFE #slow'
390,0,b'https://t.co/zjpmNiF5fy CHECK OUT THIS FREE WEBINAR: #safe #updated #plans #uk #florida #income #coverupbesafe #newyork #chicago #california #covid19 #coronavirus #quarentinelife #boston #newjersey #pennsylvania #workfromhome #freetraining #inthistogether #jobposting #jobsearch https://t.co/4nBgURtZu7'
391,0,"b'#NewYork doctor Cameron Kyle-Sidell: \xe2\x80\x9cEverything we are doing does not seem to be working\xe2\x80\x9d, referring to #ventilator and #oxygen issues in #COVID19 patients. He says he\xe2\x80\x99s never seen this before. MUST WATCH.  https://t.co/Ng3cZVwqxS'"
392,-1,"b'New York funeral home overwhelmed, corpses stored in lorries; #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStPKTKt'"
393,0,"b""Catch Up on Some of Yesterday's Top Local Headlines From Another Unique Week &amp; Busy Start to a New Month.    Via @Newsday   #Nassau #Suffolk #NewYork #Covid_19 #SuffolkCounty #Cuomo #Schools #COVID19 #FDA #SchoolYear #NYC #Queens #LI #NY #College @903whpc #Newsday #Biden  #News https://t.co/hKOvmg8Nhx"""
394,0,b'Tracking #Covid19 cases in the #US. How can \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9 \xe2\x81\xa6@POTUS\xe2\x81\xa9 think of opening #NewYork with 4000 to 8000 new cases each day for last fortnight? Look at #Texas Is that a 2nd wave? Bar graphs #infographics  https://t.co/A4Di2DmEFa'
395,-1,b'@SylvesterTurner @HoustonHealth How many lives must we lose before Texas takes #COVID19 seriously? Hasn\xe2\x80\x99t #NewYork taught us anything? #StayHome #TestingTestingTesting #RIP https://t.co/KNmLTZkbHf'
396,0,"b""Day after Trump claim, WHO says coronavirus 'natural in origin' @AJENews  #coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19 #India #COVID #coronavirusindia #CoronaVirusUpdate #ChineseVirus #WuhanVirus #US #WHO #Trump #NewYork     https://t.co/Tj0WXHhzLo"""
397,0,b'#COVID19 #MidAtlantic  Mean 3-Day Change in Deaths per Capita   #NewYork #NewJersey #Pennsylvania #Maryland #Delaware #WestVirginia https://t.co/sb3WYmJysy'
398,0,b'#COVID19 Change in #CovidDeaths per Capita: the 50 #UnitedStates &amp; #WashingtonDC   States (or region) with greatest increases in deaths per capita: 1. #NewJersey  2. #Massachusetts 3. #Connecticut  4. #WashingtonDC  5. #NewYork 6. #Pennsylvania https://t.co/Jd6S1aKgGa'
399,0,b'#COVID19 Crude lab-confirmed case fatality rates across the 50 #UnitedStates &amp; #WashingtonDC   States (or region) with the highest CFRs: 1. #Michigan 2. #Connecticut  3. #NewYork  4. #Louisiana 5. #Minnesota  6. #Indiana https://t.co/Hwm1bIHjQ0'
400,0,b'New York accounts for 9% of total covid19 cases worldwide! Useful table for further analysis \xf0\x9f\x91\x87 #Covid19 #Covid19usa #NewYork   #CoronavirusOutbreak https://t.co/frY5LPPc9Z'
401,0,"b'Elective surgeries will resume at some New York hospitals and other health facilities, but not yet in Erie County.  #COVID19 #healthcare #hospitals #Buffalo #NewYork #WNY https://t.co/BikJiRlOVa'"
402,-1,"b'New York funeral home overwhelmed, corpses stored in lorries....... #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStPKTKt'"
403,0,"b'US #COVID19 cases top 1.1 mln, death toll exceeds 64,000, according to a tally kept by Johns Hopkins University. #NewYork remains the hardest-hit state, with 308,314 cases and 24,039 deaths, followed by New Jersey https://t.co/jgjNppQFWx https://t.co/iCEadqVP5p'"
404,0,b'Book Now  #LetsGetIt \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe\xf0\x9f\x91\xb8\xf0\x9f\x8f\xbd\xe2\x9d\xa4\xef\xb8\x8f #QTO #iAmWintressPatrice https://t.co/TpHzXPyOna #GaryVee #LifeCoach #Covid19 #LGBTQ @garyvee #women #womenintech #WomenSupportingWomen #WomenWhoCode #COVID__19 #WNBA #SaturdayVibes #motivation #mentalhealth #NewYork #NewJersey #Philly #BlackTwitter https://t.co/NyqBiu1tbx'
405,0,"b'#NewYork remains the hardest-hit state, with 308,314 cases and 24,039 deaths, followed by #NewJersey with 121,190 cases and 7,538 deaths https://t.co/0NOkdXzhcq #COVID19 #World #OmmcomNews'"
406,0,b'Where would you like to travel when #covid19 is over?  #fridaymusings #friday #travel #wanderlust #junketography #cairo #lasvegas #detroit #newyork #monaco #belfast #rome #lisbon #milwaukee #komiza #london #vsco #cam #shotoniphone #shotoniphone11promax https://t.co/w3RB6v9ngB'
407,0,b'#coronavirusus Javits Convention Center field hospital in New York City has discharged or transferred the last eight patients from the facility #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #CoronaVirus #newyork #usa #nyc #javitscenter'
408,0,"b'#coronavirusus New York City has 13,000 confirmed coronavirus deaths and 5,231 probable coronavirus deaths, according to the city website. #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #CoronaVirus #newyork #usa #nyc'"
409,1,b'You can\xe2\x80\x99t walk on water #Nyc #newyork #walk #park #centralpark #clouds #pandemic #coronavirus #Covid_19 #Covid_19 #covid19 #sky #music #art https://t.co/4NZSZ5jSuX'
410,0,b'The \xe2\x80\x9curgency gradient.\xe2\x80\x9d #covid19 #newyork #spring'
411,0,b'24/7 ONLINE BOOKING A COVID-19 ready Appliances repair company.  #covid19  #open #24hrs #Vikingrange  #appliancerepair #socialmediamarketing #luxury #bbqgrills #longisland #\xf0\x9f\x94\xa7 #AS #AmericanService #applianceservice #open #ny #newyork  #newyorker https://t.co/gjwFprsWW4'
412,0,"b'Trump Claims Evidence COVID May Have Come From Biolab, Intel Is Investig... https://t.co/A9s3fADUnp via @YouTube #Coronavirus #Covid19 #Covid-19 #Newyork #Losangeles #Sacramento #Texas #Florida #America'"
413,0,"b'65,435 Americans have died. Breakdown 18,321 in #NewYork including 13,168 in #NewYorkCity have lost their lives to #COVID19 \xf0\x9f\x95\xaf\xef\xb8\x8f\xf0\x9f\x95\xaf\xef\xb8\x8f\xf0\x9f\x95\xaf\xef\xb8\x8f Condolences and Sympathy to their loved ones, friends, coworkers, neighbors &amp; students.'"
414,-1,b'#MakeAmericaFreeAgain #COVID19 #AndrewCuomo #NewYork    The Peasants Think They Have A Right to Work... And They Turned Out in Droves in New York to Make that Clear https://t.co/jzCmsbb38z'
415,0,b'Are you a #business in the USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 looking for UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 clients and customers? Get a free business profile on https://t.co/IRzD8020HJ to help during #covid19 -  #Denver #LosAngeles #Florida #tech #fintech #finance  #NewYork #Nevada #Maine #Washington #Massachusetts #lCovid19support https://t.co/7aEWarYwbS'
416,0,b'New York \xf0\x9f\x97\xbd  #COVID #Covid19 #newyork https://t.co/TjJlAwah53'
417,0,"b""Condolences to Mr. Paul Cary's loved ones, friends, &amp; neighbors in #Aurora, #Colorado ~ #NewYork is grateful to Mr. Cary's selfless work to help #NewYorkers amidst #COVID19 pandemic.   C: @NYCMayor @NYGovCuomo https://t.co/CyBFxtXdRZ"""
418,-1,b'Times Square without the crowd doesn\xe2\x80\x99t feel like New York at all. \xf0\x9f\x93\xb8Getty  #coronavirus #pandemic #Covid19 #tribunecovid19watch #FilipinosTogether #NYC #NewYork https://t.co/NloGm4oC6s'
419,0,b'police \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x91\x87 Please tag #urebuzz and follow @urebuzz for the chance to be featured\xe2\x9c\xa8  #quarintined #quarantine #quarantinelife #quarantaine #losangeles #newyork #oklahoma #california #cov\xc4\xb1d19 #coronavid19 #coronavirus #australia #canada #quebec #italie #COVID__19 #Covid_19 https://t.co/vu62CX2BqS'
420,0,b'Here is a look inside #construction projects in the Buffalo region impacted by #COVID19.  READ MORE: https://t.co/YYvhv5ejqO  #development #Buffalo #NewYork #WNY'
421,1,b'Brilliantly said! #Cuomo #NewYork #coronavirus #covid19 #FederalRelief #Democrats #Liberals https://t.co/b3cWmjAXx8'
422,-1,"b'New York funeral home overwhelmed, corpses stored in lorries...... #NewYork #UnitedStates #Coronavirus #CoronavirusPandemic #COVID #COVID19 #COVID2019 #Covid_19 #COVID\xe3\x83\xbc19 #CoronavirusOutbreak https://t.co/qlZStPKTKt'"
423,0,"b'From the drug development to clinical trials, people and companies in Buffalo are worldwide partners in the battle against #COVID19.  READ MORE: https://t.co/0ssi8msDlh  #coronavirus #healthcare #Buffalo #NewYork #WNY'"
424,0,"b'This goes out to anyone in those hard hit areas or areas just seeing new cases, from #NewYork to #Detroit to #Iowa to whereever #COVID19 is driving patients to overwhelm your wards. Your stress is building. This is *not* therapy. This is support for you by you.'"
425,0,"b""It's 7:00 in NYC... #FirstResponders #HealthcareWorkers #EssentialWorkers #NewYork #NY #NYC #Manhattan #MurrayHill #KipsBay #Coronavirus #Covid19 #GroupTherapyNYC @CandisLai https://t.co/xSqTgCR57V"""
426,0,"b'Read my letter to @NYGovCuomo @TishJames urging an investigation into practices &amp; conditions of #NewYork nursing homes.  Families put their trust in nursing home administrators to safely care for their loved ones, the most predisposed to #COVID19\xe2\x80\x99s potentially fatal impact. https://t.co/7fELHwyUmd'"
427,1,"b'#clapbecausewecare #clapbecausewecarenyc #healthcareworkers #essentialworkers #newyork #newyorkcity #coronavirus #covid19 #covid_19 @ New York, New York https://t.co/rWOVfZlYfY'"
428,1,"b'From the article ""At the top of the briefing, Kayleigh McEnany announced that $12 billion in aid will be distributed to 395 #hospitals that were hardest hit by the #coronavirus pandemic. She said #NewYork, #NewJersey and #Illinois would receive the most money."" #COVID19 https://t.co/KUUAYcclWn'"
429,1,"b'This brilliant, first hand account of life in #NewYork during #Covid19 is well worth a read. To all those in one of my favourite world cities, stay safe and stay #NewYorkTough . #Covid19usa #coronaUS  https://t.co/bKpWL1hopF'"
430,0,b'\xf0\x9f\x95\x96  CLON CLON CLON CLON CLON CLON CLON   \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f \xf0\x9f\x8f\xa5 \xf0\x9f\x9a\x91  #ClapForCarers #nyc #NewYork  #clapforNHS  #StayHomeSaveLives #SocialDistancing #COVID19 https://t.co/LVQqAadPNZ'
431,0,"b'@DrSimonAshworth @LouIseAKennedy @Phoebejoy1611 @ang__johnson @drjonesaa @jones_celia @HighlandPony2 @ann_poppy @drcmday @DrJennyVaughan @lankelangley @Femail While #covid19 is more prevalent in #Quisling occupied #Oslo #London #NewYork under #Lockdown, obscure TV ad @Nyheterna call #StockholmSyndrome \xc2\xabstaying home heroism\xc2\xbb   Most nauseating #Newspeak of this coup d\xe2\x80\x99etat   However, Swedes have defied #StockholmSyndrome &amp; gone to work!'"
432,0,"b'And now, a special message from Yours Truly... #covid19 #coronavirus #stimulus #newyorkcity #nyc #newyork #funny #toilethumor @realdonaldtrump https://t.co/2gLEjIkji3'"
433,1,b'#NewYork thanks 100 @fema National Ambulance Contract units for coming to #NYC to help #NewYorkers at the peak of #COVID19 pandemic. https://t.co/mZkG6RLA87'
